File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2397,21,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                    memcpy(buf->mem + *write, data, buf->size - (unsigned int) (*write));",5e2641b8e314edca635ee68e549b9f8507e5bf71feaf60cd70e6fc7c3774b234,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2398,21,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                    memcpy(buf->mem, data + buf->size - *write, size - buf->size + (unsigned int) (*write));",6c13f5933275c9b2afa549d7ad3b3aca2e00e069d611e57d4c6f3f16f6268387,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2418,13,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"            memcpy(data, buf->mem + *read, size);",243dd9ad937d28c8e2a949c22fe6df1b2e77f463db77c851b23c35c527d1db07,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2424,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(data, buf->mem + *read, buf->size - (unsigned int) (*read));",c8a8c2bd3a4b522fa35ebe9b17f561e6e37d62f8dc07595a363b5fd30af57da4,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2425,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(data + buf->size - *read, buf->mem, size - buf->size + (unsigned int) (*read));",62d42bdc81100afcc2b4fcecbf3aecb0435ac13ad9fe03731583359d49d9a5ab,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2482,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, (size_t) (head->write - head->read));",deaaea77cc72ca56424099766721825398e43e9b028790dc587c2a628e5ff8cb,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2488,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, buf->size - (uint32_t) (head->read));",0537ebb1b900db855cc13a87b00568a33ac6670290b3732e5eb779798f16a560,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2489,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(new_ptr + sizeof(DltBufferHead) + buf->size - head->read, buf->mem, (size_t) head->write);",a68fd3f21648ef5da288599e2f996a7405b127fa72aa6cd666a41321488508cd,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3371,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"            char binary[10] = { '\0' }; /* e.g.: ""0b1100 0010"" */",7624ac4151d98311783378010bfa3052aee3e4b79591f6e28aa0c69bdf21f477,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3390,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"            char binary[20] = { '\0' }; /* e.g.: ""0b1100 0010 0011 0110"" */",b4342cc1cc7a125fb380fbd378149e22823dab536f03060908579b33f5dc0ae5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3721,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value32f_tmp_int32i, &value32f_tmp, sizeof(float32_t));",0e9f0f28326bd7607757cdb0f39e0e05cd0194f181af422273e6455c50daccef,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3724,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value32f, &value32f_tmp_int32i_swaped, sizeof(float32_t));",fa473ff1793e4bbb767dcd61bccabd2563bb97a821e5fc913aff92db4247af35,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3746,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value64f_tmp_int64i, &value64f_tmp, sizeof(float64_t));",65c6d5190c390a6b378bf24e876ddc19bc204be41c630f9e393a642303187b3a,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3749,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value64f, &value64f_tmp_int64i_swaped, sizeof(float64_t));",253b43161bcf88ef8192877438fcd0b03041da2a53bdbd1ed3659be784f3ebbf,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3888,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char get_log_info_tag[GET_LOG_INFO_LENGTH];,3c4842039e23aeaaf482f4739fd229717f2aca3cdea342ee2218b57c228df6df,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3889,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char service_opt_str[SERVICE_OPT_LENGTH];,b39baadb8080c94b48fcfe752c091136bec027b3eaa8b20857f3f91897408645,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3913,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char num_work[5] = { 0 };,6b6c1dcf0eabbf46b39454928a844433d340f8eced0a338eb467747013e959bd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3934,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char num_work[3] = { 0 };,5005a2b7c22ba47dccc21350eee3db868e77f5abac82467260c3e69efa5e1637,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,3953,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char number16[3] = {0};,32a458d7093a475aefb21bbd24a171443139a761747cbe3cdd9d6e83ec8144cc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,4029,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char text[DLT_CONVERT_TEXTBUFSIZE] = { 0 };,e3e0617c6c5543072e556591e9e11a62dde13f8a848403297017c7377f1a9ea3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,107,49,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","void dlt_buffer_read_block(DltBuffer *buf, int *read, unsigned char *data, unsigned int size);",6ea66ea3e6ea2889468c096013420987a0d062afec7d84b718ef7a50633934b6,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,409,13,4,1,buffer,fscanf,It's unclear if the %s limit in the format string is small enough (CWE-120).,"Check that the limit is sufficiently small, or use a different input function.",,CWE-120,"        if (fscanf(handle, ""%254s"", str1) != 1)",8936a619fb8d7634bc3ab136f2f3b107e790ea83c18381f8040a65af3e794cb1,2.0.19,FF1021,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,424,13,4,1,buffer,fscanf,It's unclear if the %s limit in the format string is small enough (CWE-120).,"Check that the limit is sufficiently small, or use a different input function.",,CWE-120,"        if (fscanf(handle, ""%254s"", str1) != 1)",8936a619fb8d7634bc3ab136f2f3b107e790ea83c18381f8040a65af3e794cb1,2.0.19,FF1021,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,1758,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(logging_filename, filename, NAME_MAX);",098f1600293d15e1ccc996325f36ec1ca318d1d01cbab17356f3b7a09ab5cfac,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,1765,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(dltFifoBaseDir, pipe_dir, DLT_PATH_MAX);",d0be11d467dd154b83cc84031322d8c7ebde1dda0fe297916df584f35b844760,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,1773,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(dltShmName, env_shm_name, NAME_MAX);",b09ec0a7ca4b1f2e2ca3dd3bbe7a380220a9547edd03110ceca16d09285eee7f,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2074,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        receiver->bytesRcvd = read(receiver->fd,",f8af354047b7789f088a3520685139a21c3fffcf43c8c1fa261274ebab8d4b60,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2412,49,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","void dlt_buffer_read_block(DltBuffer *buf, int *read, unsigned char *data, unsigned int size)",e85db5c02354dbd00aab2a60e812dbce48ed7769a05f961f1f000ba68774fc3c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2415,27,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if ((buf != NULL) && (read != NULL) && (data != NULL)) {,8abb5d614171e94e308cfc50f1694360e3d71aca306a6ddcbec0d660af7871a8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2416,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        if (((unsigned int) (*read) + size) <= buf->size) {,c773198b71e38058895d2d3420ef5051dfc6cc45356c34d5dd83b0378253f0c7,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2418,38,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data, buf->mem + *read, size);",243dd9ad937d28c8e2a949c22fe6df1b2e77f463db77c851b23c35c527d1db07,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2422,45,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            if(buf->size > (unsigned int) (*read)) {,3c3082ffa9b8182969ea4a97e996b55c46633b8cde3206e53283f791afda0cbf,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2424,42,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data, buf->mem + *read, buf->size - (unsigned int) (*read));",c8a8c2bd3a4b522fa35ebe9b17f561e6e37d62f8dc07595a363b5fd30af57da4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2424,77,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data, buf->mem + *read, buf->size - (unsigned int) (*read));",c8a8c2bd3a4b522fa35ebe9b17f561e6e37d62f8dc07595a363b5fd30af57da4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2425,44,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data + buf->size - *read, buf->mem, size - buf->size + (unsigned int) (*read));",62d42bdc81100afcc2b4fcecbf3aecb0435ac13ad9fe03731583359d49d9a5ab,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2425,96,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data + buf->size - *read, buf->mem, size - buf->size + (unsigned int) (*read));",62d42bdc81100afcc2b4fcecbf3aecb0435ac13ad9fe03731583359d49d9a5ab,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2481,15,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (head->read < head->write) {,1f126bf9d5a12f41ae10f31c8660e6279e2a0386805205752f22c9fa5852a4c3,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2482,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, (size_t) (head->write - head->read));",deaaea77cc72ca56424099766721825398e43e9b028790dc587c2a628e5ff8cb,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2482,102,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, (size_t) (head->write - head->read));",deaaea77cc72ca56424099766721825398e43e9b028790dc587c2a628e5ff8cb,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2484,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        new_head->write = head->write - head->read;,e50ccc7588192f7818f831ab9c650cee3f4c6c808b062398a66c7dd644930978,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/michael-methner@@dlt-daemon-v2.18.6-CVE-2023-36321-TP.c,2488,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, buf->size - (uint32_t) (head->read));",0537ebb1b900db855cc13a87b00568a33ac6670290b3732e5eb779798f16a560,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
